LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,LABEL_SORT_ORDER,COMPLETER_TYPE,LABEL_LVL_1_DESC,LABEL_LVL_5_CD,PROGRAM_TOTAL,PROGRAM_PERCENT
2019-20,761,Atlanta Public Schools,4560,Grady High School,0,Graduates,General Education Diplomas,Black,131,43.5
2019-20,761,Atlanta Public Schools,4560,Grady High School,0,Graduates,General Education Diplomas,White,126,41.9
2019-20,761,Atlanta Public Schools,4560,Grady High School,0,Graduates,General Education Diplomas,Hispanic,21,7
2019-20,761,Atlanta Public Schools,4560,Grady High School,0,Graduates,General Education Diplomas,Asian,TFS,2.3
2019-20,761,Atlanta Public Schools,4560,Grady High School,0,Graduates,General Education Diplomas,Multi,15,5
2019-20,761,Atlanta Public Schools,4560,Grady High School,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,TFS,0.3
2019-20,761,Atlanta Public Schools,4560,Grady High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,2,Graduates,Diplomas with College Prep Endorsements,White,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,3,Graduates,Diplomas with Vocational Endorsements,White,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,4,Other Completers,Special Education Diplomas,Male,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,4,Other Completers,Special Education Diplomas,Female,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,4,Other Completers,Special Education Diplomas,Total,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,4,Other Completers,Special Education Diplomas,Black,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,4,Other Completers,Special Education Diplomas,White,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,4,Other Completers,Special Education Diplomas,Hispanic,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,4,Other Completers,Special Education Diplomas,Asian,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,4,Other Completers,Special Education Diplomas,Multi,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,5,Other Completers,Certificates Of Attendance,Male,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,5,Other Completers,Certificates Of Attendance,Female,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,5,Other Completers,Certificates Of Attendance,Total,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,5,Other Completers,Certificates Of Attendance,Black,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,5,Other Completers,Certificates Of Attendance,White,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,5,Other Completers,Certificates Of Attendance,Hispanic,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,5,Other Completers,Certificates Of Attendance,Asian,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,5,Other Completers,Certificates Of Attendance,Multi,,
2019-20,761,Atlanta Public Schools,4560,Grady High School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,0,Graduates,General Education Diplomas,Male,1200,46.6
2019-20,761,Atlanta Public Schools,ALL,All Column Values,0,Graduates,General Education Diplomas,Female,1377,53.4
2019-20,761,Atlanta Public Schools,ALL,All Column Values,0,Graduates,General Education Diplomas,Total,2577,100
2019-20,761,Atlanta Public Schools,ALL,All Column Values,0,Graduates,General Education Diplomas,Black,1949,75.6
2019-20,761,Atlanta Public Schools,ALL,All Column Values,0,Graduates,General Education Diplomas,White,356,13.8
2019-20,761,Atlanta Public Schools,ALL,All Column Values,0,Graduates,General Education Diplomas,Hispanic,196,7.6
2019-20,761,Atlanta Public Schools,ALL,All Column Values,0,Graduates,General Education Diplomas,Asian,26,1
2019-20,761,Atlanta Public Schools,ALL,All Column Values,0,Graduates,General Education Diplomas,Multi,49,1.9
2019-20,761,Atlanta Public Schools,ALL,All Column Values,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,TFS,0
2019-20,761,Atlanta Public Schools,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,White,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,White,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Male,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Female,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Total,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Black,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,4,Other Completers,Special Education Diplomas,White,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Hispanic,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Asian,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Multi,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Male,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Female,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Total,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Black,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,White,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Hispanic,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Asian,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Multi,,
2019-20,761,Atlanta Public Schools,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2019-20,763,Bremen City,201,Bremen High School,0,Graduates,General Education Diplomas,Male,81,47.9
2019-20,763,Bremen City,201,Bremen High School,0,Graduates,General Education Diplomas,Female,88,52.1
2019-20,763,Bremen City,201,Bremen High School,0,Graduates,General Education Diplomas,Total,169,100
2019-20,763,Bremen City,201,Bremen High School,0,Graduates,General Education Diplomas,Black,11,6.5
2019-20,763,Bremen City,201,Bremen High School,0,Graduates,General Education Diplomas,White,148,87.6
2019-20,763,Bremen City,201,Bremen High School,0,Graduates,General Education Diplomas,Hispanic,TFS,3
2019-20,763,Bremen City,201,Bremen High School,0,Graduates,General Education Diplomas,Asian,TFS,1.2
2019-20,763,Bremen City,201,Bremen High School,0,Graduates,General Education Diplomas,Multi,TFS,1.8
2019-20,763,Bremen City,201,Bremen High School,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,TFS,0
2019-20,763,Bremen City,201,Bremen High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2019-20,763,Bremen City,201,Bremen High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2019-20,763,Bremen City,201,Bremen High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2019-20,763,Bremen City,201,Bremen High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2019-20,763,Bremen City,201,Bremen High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2019-20,763,Bremen City,201,Bremen High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2019-20,763,Bremen City,201,Bremen High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2019-20,763,Bremen City,201,Bremen High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2019-20,763,Bremen City,201,Bremen High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2019-20,763,Bremen City,201,Bremen High School,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2019-20,763,Bremen City,201,Bremen High School,2,Graduates,Diplomas with College Prep Endorsements,Female,,
