"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","TEST_CMPNT_TYP_NM","NUMBER_OF_STUDENTS_TESTED","NUMBER_TESTS_TAKEN","NOTESTS_3ORHIGHER"
"2019-20","629","Clarke County","0102","Cedar Shoals High School","ALL Subjects","201","328","134"
"2019-20","629","Clarke County","0102","Cedar Shoals High School","Art History","TFS","TFS","TFS"
"2019-20","629","Clarke County","0102","Cedar Shoals High School","Art: Studio 2-D Design","TFS","TFS","TFS"
"2019-20","629","Clarke County","0102","Cedar Shoals High School","Art: Studio Drawing","TFS","TFS","TFS"
"2019-20","629","Clarke County","0102","Cedar Shoals High School","Biology","TFS","TFS","TFS"
"2019-20","629","Clarke County","0102","Cedar Shoals High School","Calculus A","TFS","TFS","TFS"
"2019-20","629","Clarke County","0102","Cedar Shoals High School","Calculus BC","TFS","TFS","TFS"
"2019-20","629","Clarke County","0102","Cedar Shoals High School","Computer Science A","TFS","TFS","TFS"
"2019-20","629","Clarke County","0102","Cedar Shoals High School","Economics: Micro","22","22","13"
"2019-20","629","Clarke County","0102","Cedar Shoals High School","Eng. Language & Comp","32","32","7"
"2019-20","629","Clarke County","0102","Cedar Shoals High School","Eng. Literature & Comp","24","24","9"
"2019-20","629","Clarke County","0102","Cedar Shoals High School","Environmental Science","26","26","7"
"2019-20","629","Clarke County","0102","Cedar Shoals High School","Gov. & Pol. U.S.","60","60","12"
"2019-20","629","Clarke County","0102","Cedar Shoals High School","Physics 1","TFS","TFS","TFS"
"2019-20","629","Clarke County","0102","Cedar Shoals High School","Psychology","19","19","10"
"2019-20","629","Clarke County","0102","Cedar Shoals High School","Spanish Language","TFS","TFS","TFS"
"2019-20","629","Clarke County","0102","Cedar Shoals High School","Statistics","17","17","11"
"2019-20","629","Clarke County","0102","Cedar Shoals High School","U.S. History","26","26","11"
"2019-20","629","Clarke County","0102","Cedar Shoals High School","World History","59","59","25"
"2019-20","629","Clarke County","5556","Clarke Central High School","ALL Subjects","338","560","319"
"2019-20","629","Clarke County","5556","Clarke Central High School","Art History","TFS","TFS","TFS"
"2019-20","629","Clarke County","5556","Clarke Central High School","Art: Studio 2-D Design","TFS","TFS","TFS"
"2019-20","629","Clarke County","5556","Clarke Central High School","Biology","19","19","15"
"2019-20","629","Clarke County","5556","Clarke Central High School","Calculus A","18","18","15"
"2019-20","629","Clarke County","5556","Clarke Central High School","Calculus BC","TFS","TFS","TFS"
"2019-20","629","Clarke County","5556","Clarke Central High School","Chemistry","15","15","10"
"2019-20","629","Clarke County","5556","Clarke Central High School","Computer Science A","TFS","TFS","TFS"
"2019-20","629","Clarke County","5556","Clarke Central High School","Economics: Micro","28","28","16"
"2019-20","629","Clarke County","5556","Clarke Central High School","Eng. Language & Comp","65","65","35"
"2019-20","629","Clarke County","5556","Clarke Central High School","Eng. Literature & Comp","10","10","7"
"2019-20","629","Clarke County","5556","Clarke Central High School","Environmental Science","53","53","25"
"2019-20","629","Clarke County","5556","Clarke Central High School","European History","TFS","TFS","TFS"
"2019-20","629","Clarke County","5556","Clarke Central High School","French Language","TFS","TFS","TFS"
"2019-20","629","Clarke County","5556","Clarke Central High School","Geography: Human","28","28","19"
"2019-20","629","Clarke County","5556","Clarke Central High School","German Language","TFS","TFS","TFS"
"2019-20","629","Clarke County","5556","Clarke Central High School","Gov. & Pol. U.S.","105","105","43"
"2019-20","629","Clarke County","5556","Clarke Central High School","Physics 1","16","16","13"
"2019-20","629","Clarke County","5556","Clarke Central High School","Physics C: Mechanics","TFS","TFS","TFS"
"2019-20","629","Clarke County","5556","Clarke Central High School","Spanish Language","TFS","TFS","TFS"
"2019-20","629","Clarke County","5556","Clarke Central High School","Statistics","25","25","12"
"2019-20","629","Clarke County","5556","Clarke Central High School","U.S. History","67","67","37"
"2019-20","629","Clarke County","5556","Clarke Central High School","World History","83","83","52"
"2019-20","629","Clarke County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","539","888","453"
"2019-20","629","Clarke County","SCHOOL_ALL","SCHOOL_ALL","Art History","TFS","TFS","TFS"
"2019-20","629","Clarke County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio 2-D Design","TFS","TFS","TFS"
"2019-20","629","Clarke County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio Drawing","TFS","TFS","TFS"
"2019-20","629","Clarke County","SCHOOL_ALL","SCHOOL_ALL","Biology","25","25","21"
"2019-20","629","Clarke County","SCHOOL_ALL","SCHOOL_ALL","Calculus A","27","27","16"
"2019-20","629","Clarke County","SCHOOL_ALL","SCHOOL_ALL","Calculus BC","TFS","TFS","TFS"
"2019-20","629","Clarke County","SCHOOL_ALL","SCHOOL_ALL","Chemistry","15","15","10"
"2019-20","629","Clarke County","SCHOOL_ALL","SCHOOL_ALL","Computer Science A","TFS","TFS","TFS"
"2019-20","629","Clarke County","SCHOOL_ALL","SCHOOL_ALL","Economics: Micro","50","50","29"
"2019-20","629","Clarke County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","97","97","42"
"2019-20","629","Clarke County","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","34","34","16"
"2019-20","629","Clarke County","SCHOOL_ALL","SCHOOL_ALL","Environmental Science","79","79","32"
"2019-20","629","Clarke County","SCHOOL_ALL","SCHOOL_ALL","European History","TFS","TFS","TFS"
"2019-20","629","Clarke County","SCHOOL_ALL","SCHOOL_ALL","French Language","TFS","TFS","TFS"
"2019-20","629","Clarke County","SCHOOL_ALL","SCHOOL_ALL","Geography: Human","28","28","19"
"2019-20","629","Clarke County","SCHOOL_ALL","SCHOOL_ALL","German Language","TFS","TFS","TFS"
"2019-20","629","Clarke County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.","165","165","55"
"2019-20","629","Clarke County","SCHOOL_ALL","SCHOOL_ALL","Physics 1","24","24","18"
"2019-20","629","Clarke County","SCHOOL_ALL","SCHOOL_ALL","Physics C: Mechanics","TFS","TFS","TFS"
"2019-20","629","Clarke County","SCHOOL_ALL","SCHOOL_ALL","Psychology","19","19","10"
"2019-20","629","Clarke County","SCHOOL_ALL","SCHOOL_ALL","Spanish Language","16","16","15"
"2019-20","629","Clarke County","SCHOOL_ALL","SCHOOL_ALL","Statistics","42","42","23"
"2019-20","629","Clarke County","SCHOOL_ALL","SCHOOL_ALL","U.S. History","93","93","48"
"2019-20","629","Clarke County","SCHOOL_ALL","SCHOOL_ALL","World History","142","142","77"
"2019-20","631","Clayton County","0104","Mundy's Mill High School","ALL Subjects","161","200","41"
"2019-20","631","Clayton County","0104","Mundy's Mill High School","Biology","TFS","TFS","TFS"
"2019-20","631","Clayton County","0104","Mundy's Mill High School","Chemistry","TFS","TFS","TFS"
"2019-20","631","Clayton County","0104","Mundy's Mill High School","Eng. Language & Comp","30","30","4"
"2019-20","631","Clayton County","0104","Mundy's Mill High School","Eng. Literature & Comp","21","21","1"
"2019-20","631","Clayton County","0104","Mundy's Mill High School","Environmental Science","19","19","5"
"2019-20","631","Clayton County","0104","Mundy's Mill High School","Geography: Human","18","18","6"
"2019-20","631","Clayton County","0104","Mundy's Mill High School","Gov. & Pol. U.S.","37","37","5"
"2019-20","631","Clayton County","0104","Mundy's Mill High School","Physics 1","TFS","TFS","TFS"
"2019-20","631","Clayton County","0104","Mundy's Mill High School","Spanish Language","11","11","11"
"2019-20","631","Clayton County","0104","Mundy's Mill High School","Statistics","TFS","TFS","TFS"
"2019-20","631","Clayton County","0104","Mundy's Mill High School","U.S. History","22","22","3"
"2019-20","631","Clayton County","0104","Mundy's Mill High School","World History","18","18","6"
"2019-20","631","Clayton County","0114","Elite Scholars Academy School","ALL Subjects","91","113","66"
"2019-20","631","Clayton County","0114","Elite Scholars Academy School","Biology","TFS","TFS","TFS"
"2019-20","631","Clayton County","0114","Elite Scholars Academy School","Calculus A","TFS","TFS","TFS"
"2019-20","631","Clayton County","0114","Elite Scholars Academy School","Calculus BC","TFS","TFS","TFS"
"2019-20","631","Clayton County","0114","Elite Scholars Academy School","Chemistry","TFS","TFS","TFS"
"2019-20","631","Clayton County","0114","Elite Scholars Academy School","Computer Science Principles","TFS","TFS","TFS"
"2019-20","631","Clayton County","0114","Elite Scholars Academy School","Economics: Micro","TFS","TFS","TFS"
"2019-20","631","Clayton County","0114","Elite Scholars Academy School","Eng. Language & Comp","TFS","TFS","TFS"
"2019-20","631","Clayton County","0114","Elite Scholars Academy School","Geography: Human","52","52","33"
"2019-20","631","Clayton County","0114","Elite Scholars Academy School","Gov. & Pol. U.S.","TFS","TFS","TFS"
"2019-20","631","Clayton County","0114","Elite Scholars Academy School","Psychology","13","13","10"
"2019-20","631","Clayton County","0114","Elite Scholars Academy School","Spanish Language","TFS","TFS","TFS"
"2019-20","631","Clayton County","0114","Elite Scholars Academy School","Statistics","TFS","TFS","TFS"
"2019-20","631","Clayton County","0114","Elite Scholars Academy School","U.S. History","TFS","TFS","TFS"
"2019-20","631","Clayton County","0114","Elite Scholars Academy School","World History","16","16","12"
"2019-20","631","Clayton County","0115","Charles R. Drew High School","ALL Subjects","110","156","38"
"2019-20","631","Clayton County","0115","Charles R. Drew High School","Biology","26","26","9"
"2019-20","631","Clayton County","0115","Charles R. Drew High School","Calculus A","TFS","TFS","TFS"
"2019-20","631","Clayton County","0115","Charles R. Drew High School","Chemistry","TFS","TFS","TFS"
"2019-20","631","Clayton County","0115","Charles R. Drew High School","Computer Science Principles","TFS","TFS","TFS"
"2019-20","631","Clayton County","0115","Charles R. Drew High School","Economics: Macro","TFS","TFS","TFS"
"2019-20","631","Clayton County","0115","Charles R. Drew High School","Economics: Micro","TFS","TFS","TFS"
"2019-20","631","Clayton County","0115","Charles R. Drew High School","Eng. Language & Comp","11","11","3"
"2019-20","631","Clayton County","0115","Charles R. Drew High School","Eng. Literature & Comp","12","12","2"
"2019-20","631","Clayton County","0115","Charles R. Drew High School","Environmental Science","TFS","TFS","TFS"
"2019-20","631","Clayton County","0115","Charles R. Drew High School","Geography: Human","TFS","TFS","TFS"
"2019-20","631","Clayton County","0115","Charles R. Drew High School","Gov. & Pol. U.S.","11","11","4"
"2019-20","631","Clayton County","0115","Charles R. Drew High School","Physics 1","TFS","TFS","TFS"
"2019-20","631","Clayton County","0115","Charles R. Drew High School","Statistics","TFS","TFS","TFS"
"2019-20","631","Clayton County","0115","Charles R. Drew High School","U.S. History","29","29","3"
"2019-20","631","Clayton County","0115","Charles R. Drew High School","World History","28","28","6"
"2019-20","631","Clayton County","0190","Lovejoy High School","ALL Subjects","250","355","41"
"2019-20","631","Clayton County","0190","Lovejoy High School","Biology","TFS","TFS","TFS"
"2019-20","631","Clayton County","0190","Lovejoy High School","Calculus A","TFS","TFS","TFS"
"2019-20","631","Clayton County","0190","Lovejoy High School","Capstone","TFS","TFS","TFS"
"2019-20","631","Clayton County","0190","Lovejoy High School","Chemistry","TFS","TFS","TFS"
"2019-20","631","Clayton County","0190","Lovejoy High School","Computer Science A","TFS","TFS","TFS"
"2019-20","631","Clayton County","0190","Lovejoy High School","Computer Science Principles","TFS","TFS","TFS"
"2019-20","631","Clayton County","0190","Lovejoy High School","Economics: Macro","TFS","TFS","TFS"
"2019-20","631","Clayton County","0190","Lovejoy High School","Eng. Language & Comp","71","71","9"
"2019-20","631","Clayton County","0190","Lovejoy High School","Eng. Literature & Comp","25","25","1"
"2019-20","631","Clayton County","0190","Lovejoy High School","Environmental Science","42","42","6"
"2019-20","631","Clayton County","0190","Lovejoy High School","Geography: Human","16","16","1"
"2019-20","631","Clayton County","0190","Lovejoy High School","Gov. & Pol. U.S.","36","36","5"
"2019-20","631","Clayton County","0190","Lovejoy High School","Music Theory","TFS","TFS","TFS"
"2019-20","631","Clayton County","0190","Lovejoy High School","Physics 1","TFS","TFS","TFS"
"2019-20","631","Clayton County","0190","Lovejoy High School","Psychology","TFS","TFS","TFS"
"2019-20","631","Clayton County","0190","Lovejoy High School","Spanish Language","11","11","9"
"2019-20","631","Clayton County","0190","Lovejoy High School","Spanish Literature","TFS","TFS","TFS"
"2019-20","631","Clayton County","0190","Lovejoy High School","Statistics","TFS","TFS","TFS"
"2019-20","631","Clayton County","0190","Lovejoy High School","U.S. History","62","62","1"
"2019-20","631","Clayton County","0190","Lovejoy High School","World History","38","38","3"
"2019-20","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","ALL Subjects","146","194","83"
"2019-20","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","Art: Studio 2-D Design","10","10","10"
"2019-20","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","Art: Studio Drawing","12","12","6"
"2019-20","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","Biology","29","29","16"
"2019-20","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","Calculus A","TFS","TFS","TFS"
"2019-20","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","Chemistry","TFS","TFS","TFS"
"2019-20","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","Economics: Micro","TFS","TFS","TFS"
"2019-20","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","Eng. Language & Comp","32","32","13"
"2019-20","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","Eng. Literature & Comp","TFS","TFS","TFS"
"2019-20","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","Environmental Science","TFS","TFS","TFS"
"2019-20","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","Geography: Human","56","56","15"
"2019-20","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","Music Theory","TFS","TFS","TFS"
"2019-20","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","Physics 1","TFS","TFS","TFS"
"2019-20","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","Spanish Language","TFS","TFS","TFS"
"2019-20","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","U.S. History","11","11","4"
"2019-20","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","World History","12","12",""
