"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","SUBGRP_DESC","TEST_CMPNT_TYP_CD","NATIONAL_NUM_TESTED_CNT","STATE_NUM_TESTED_CNT","DSTRCT_NUM_TESTED_CNT","INSTN_NUM_TESTED_CNT","NATIONAL_AVG_SCORE_VAL","STATE_AVG_SCORE_VAL","DSTRCT_AVG_SCORE_VAL","INSTN_AVG_SCORE_VAL"
"2020-21","667","Gwinnett County","0189","Phoenix High School","All Students","Science",1295349,12574,"1292","TFS",20.4,22.7,23.4,
"2020-21","611","Bibb County","0286","Northeast High School","All Students","Science",1295349,12574,"24","TFS",20.4,22.7,18.3,
"2020-21","611","Bibb County","0286","Northeast High School","All Students","Composite",1295349,12574,"24","TFS",20.3,22.9,18.5,
"2020-21","710","Paulding County","0109","North Paulding High School","All Students","Reading",1295349,12574,"164","69",20.9,23.8,21.8,21.4
"2020-21","697","McDuffie County","0192","Thomson High School","All Students","Reading",1295349,12574,"TFS","TFS",20.9,23.8,,
"2020-21","611","Bibb County","0186","Central High School","All Students","Composite",1295349,12574,"24","10",20.3,22.9,18.5,19.1
"2020-21","611","Bibb County","0186","Central High School","All Students","Reading",1295349,12574,"24","10",20.9,23.8,19.7,20.7
"2020-21","763","Bremen City","0201","Bremen High School","All Students","English",1295349,12575,"35","35",19.6,22.5,20.1,20.1
"2020-21","763","Bremen City","0201","Bremen High School","All Students","Reading",1295349,12574,"35","35",20.9,23.8,21.1,21.1
"2020-21","667","Gwinnett County","2558","South Gwinnett High School","All Students","Science",1295349,12574,"1292","25",20.4,22.7,23.4,21.1
"2020-21","667","Gwinnett County","2558","South Gwinnett High School","All Students","Reading",1295349,12574,"1292","25",20.9,23.8,24,21
"2020-21","750","Washington County","1052","Washington County High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","616","Bulloch County","4052","Portal Middle/High School","All Students","Reading",1295349,12574,"40","TFS",20.9,23.8,23.2,
"2020-21","616","Bulloch County","4052","Portal Middle/High School","All Students","English",1295349,12575,"40","TFS",19.6,22.5,20.3,
"2020-21","622","Carroll County","0189","Temple High School","All Students","Composite",1295349,12574,"80","TFS",20.3,22.9,20.1,
"2020-21","633","Cobb County","1064","McEachern High School","All Students","Science",1295349,12574,"1219","40",20.4,22.7,23.9,20
"2020-21","688","Lee County","0193","Lee County High School","All Students","Reading",1295349,12574,"52","52",20.9,23.8,20.4,20.4
"2020-21","612","Bleckley County","0105","Bleckley County High School","All Students","Composite",1295349,12574,"TFS","TFS",20.3,22.9,,
"2020-21","612","Bleckley County","0105","Bleckley County High School","All Students","Science",1295349,12574,"TFS","TFS",20.4,22.7,,
"2020-21","612","Bleckley County","0105","Bleckley County High School","All Students","Reading",1295349,12574,"TFS","TFS",20.9,23.8,,
"2020-21","726","Griffin-Spalding County","0101","Spalding High School","All Students","Composite",1295349,12574,"24","13",20.3,22.9,19.2,21.3
"2020-21","759","Worth County","0176","Worth County High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","759","Worth County","0176","Worth County High School","All Students","Composite",1295349,12574,"TFS","TFS",20.3,22.9,,
"2020-21","633","Cobb County","0103","Kell High School","All Students","Composite",1295349,12574,"1219","38",20.3,22.9,24.3,23
"2020-21","679","Jasper County","0108","Jasper County High School","All Students","Mathematics",1295349,12574,"14","14",19.9,22,18.6,18.6
"2020-21","679","Jasper County","0108","Jasper County High School","All Students","Composite",1295349,12574,"14","14",20.3,22.9,18.9,18.9
"2020-21","776","Gainesville City","3050","Gainesville High School","All Students","Science",1295349,12574,"19","19",20.4,22.7,22,22
"2020-21","648","Douglas County","0175","Lithia Springs Comprehensive High School","All Students","Writing Subscore",463733,2516,"45","10",6.4,6.9,6.2,6.2
"2020-21","755","Whitfield County","0275","Southeast Whitfield County High School","All Students","Reading",1295349,12574,"80","32",20.9,23.8,20.9,19.5
"2020-21","664","Gordon County","0286","Gordon Central High School","All Students","Composite",1295349,12574,"25","10",20.3,22.9,20.2,18.2
"2020-21","646","Dooly County","0182","Dooly County High School","All Students","Mathematics",1295349,12574,"TFS","TFS",19.9,22,,
"2020-21","646","Dooly County","0182","Dooly County High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","793","Vidalia City","0273","Vidalia Comprehensive High School","All Students","Reading",1295349,12574,"TFS","TFS",20.9,23.8,,
"2020-21","729","Sumter County","0105","Americus Sumter High School (Old Americus-Sumter HS S)","All Students","Science",1295349,12574,"TFS","TFS",20.4,22.7,,
"2020-21","644","DeKalb County","0103","Martin Luther King, Jr. High School","All Students","English",1295349,12575,"448","10",19.6,22.5,22.5,17.1
"2020-21","644","DeKalb County","0103","Martin Luther King, Jr. High School","All Students","Writing Subscore",463733,2516,"101","TFS",6.4,6.9,7,
"2020-21","710","Paulding County","0106","South Paulding High School","All Students","Mathematics",1295349,12574,"164","26",19.9,22,20.3,21.4
"2020-21","633","Cobb County","0209","Allatoona High School","All Students","Science",1295349,12574,"1219","64",20.4,22.7,23.9,22.9
"2020-21","665","Grady County","1050","Cairo High School","All Students","Science",1295349,12574,"14","14",20.4,22.7,19.5,19.5
"2020-21","665","Grady County","1050","Cairo High School","All Students","Composite",1295349,12574,"14","14",20.3,22.9,20.6,20.6
"2020-21","676","Houston County","4056","Warner Robins High School","All Students","Reading",1295349,12574,"173","22",20.9,23.8,24.4,23.6
"2020-21","706","Muscogee County","0203","Northside High School","All Students","Science",1295349,12574,"224","64",20.4,22.7,23,20.9
"2020-21","667","Gwinnett County","0103","Norcross High School","All Students","Reading",1295349,12574,"1292","63",20.9,23.8,24,24.3
"2020-21","667","Gwinnett County","0103","Norcross High School","All Students","Composite",1295349,12574,"1292","63",20.3,22.9,23.5,24.1
"2020-21","786","Social Circle City","0201","Social Circle High School","All Students","Science",1295349,12574,"15","15",20.4,22.7,20.5,20.5
"2020-21","647","Dougherty County","1058","Monroe High School","All Students","Composite",1295349,12574,"33","TFS",20.3,22.9,19.4,
"2020-21","647","Dougherty County","1058","Monroe High School","All Students","English",1295349,12575,"33","TFS",19.6,22.5,19.5,
"2020-21","647","Dougherty County","1058","Monroe High School","All Students","Science",1295349,12574,"33","TFS",20.4,22.7,19.5,
"2020-21","633","Cobb County","3056","South Cobb High School","All Students","Composite",1295349,12574,"1219","44",20.3,22.9,24.3,20
"2020-21","655","Fannin County","0176","Fannin County High School","All Students","English",1295349,12575,"16","16",19.6,22.5,21.7,21.7
"2020-21","667","Gwinnett County","4556","North Gwinnett High School","All Students","Composite",1295349,12574,"1292","189",20.3,22.9,23.5,26
"2020-21","710","Paulding County","0101","Hiram High School","All Students","Mathematics",1295349,12574,"164","16",19.9,22,20.3,18
"2020-21","710","Paulding County","0101","Hiram High School","All Students","Writing Subscore",463733,2516,"28","TFS",6.4,6.9,6.5,
"2020-21","746","Walker County","0198","LaFayette High School","All Students","Composite",1295349,12574,"81","50",20.3,22.9,19.4,20
"2020-21","638","Coweta County","5054","Newnan High School","All Students","Mathematics",1295349,12574,"271","75",19.9,22,21.6,21.9
"2020-21","638","Coweta County","5054","Newnan High School","All Students","Composite",1295349,12574,"271","75",20.3,22.9,22.6,22.4
"2020-21","692","Lowndes County","5050","Lowndes High School","All Students","Reading",1295349,12574,"70","70",20.9,23.8,23.6,23.6
"2020-21","730","Talbot County","0190","Central Elementary/High School","All Students","Mathematics",1295349,12574,"TFS","TFS",19.9,22,,
"2020-21","687","Laurens County","0197","East Laurens High School","All Students","Reading",1295349,12574,"37","TFS",20.9,23.8,21,
"2020-21","706","Muscogee County","5052","Carver High School","All Students","Science",1295349,12574,"224","TFS",20.4,22.7,23,
"2020-21","722","Rockdale County","0176","Heritage High School","All Students","Writing Subscore",463733,2516,"30","13",6.4,6.9,7.1,6.6
"2020-21","666","Greene County","0401","Greene County High School","All Students","English",1295349,12575,"TFS","TFS",19.6,22.5,,
"2020-21","666","Greene County","0401","Greene County High School","All Students","Composite",1295349,12574,"TFS","TFS",20.3,22.9,,
"2020-21","616","Bulloch County","0203","Southeast Bulloch High School","All Students","Reading",1295349,12574,"40","TFS",20.9,23.8,23.2,
"2020-21","616","Bulloch County","0203","Southeast Bulloch High School","All Students","Mathematics",1295349,12574,"40","TFS",19.9,22,20.6,
"2020-21","755","Whitfield County","0112","Coahulla Creek High School","All Students","Science",1295349,12574,"80","24",20.4,22.7,20.6,21.8
"2020-21","706","Muscogee County","0378","Spencer High School","All Students","Science",1295349,12574,"224","TFS",20.4,22.7,23,
"2020-21","706","Muscogee County","0378","Spencer High School","All Students","Reading",1295349,12574,"224","TFS",20.9,23.8,24.3,
"2020-21","706","Muscogee County","0378","Spencer High School","All Students","Composite",1295349,12574,"224","TFS",20.3,22.9,23.2,
"2020-21","722","Rockdale County","0192","Salem High School","All Students","English",1295349,12575,"103","TFS",19.6,22.5,20.7,
"2020-21","744","Union County","3050","Woody Gap High/Elementary School","All Students","Reading",1295349,12574,"12","TFS",20.9,23.8,23.9,
"2020-21","644","DeKalb County","1070","Tucker High School","All Students","Science",1295349,12574,"448","35",20.4,22.7,22.1,20.4
"2020-21","644","DeKalb County","1070","Tucker High School","All Students","Reading",1295349,12574,"448","35",20.9,23.8,23.3,22
"2020-21","656","Fayette County","0105","Whitewater High School","All Students","Writing Subscore",463733,2516,"87","23",6.4,6.9,6.9,7
"2020-21","656","Fayette County","0105","Whitewater High School","All Students","Reading",1295349,12574,"403","80",20.9,23.8,25.8,25.5
"2020-21","772","Dalton Public Schools","4050","Dalton High School","All Students","Mathematics",1295349,12574,"36","36",19.9,22,21.9,21.9
"2020-21","712","Pickens County","0198","Pickens County High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","644","DeKalb County","2054","Columbia High School","All Students","English",1295349,12575,"448","TFS",19.6,22.5,22.5,
"2020-21","667","Gwinnett County","1710","Archer High School","All Students","English",1295349,12575,"1292","59",19.6,22.5,22.8,20.7
"2020-21","615","Bryan County","0502","Bryan County High School","All Students","Mathematics",1295349,12574,"59","TFS",19.9,22,21.8,
"2020-21","620","Camden County","0295","Camden County High School","All Students","Writing Subscore",463733,2516,"14","14",6.4,6.9,7,7
"2020-21","651","Effingham County","0197","South Effingham High School","All Students","English",1295349,12575,"83","48",19.6,22.5,22.5,22.5
"2020-21","651","Effingham County","0197","South Effingham High School","All Students","Composite",1295349,12574,"83","48",20.3,22.9,23,23.1
"2020-21","648","Douglas County","4050","Douglas County High School","All Students","Composite",1295349,12574,"196","39",20.3,22.9,20,19.3
"2020-21","660","Fulton County","0386","Independence High School","All Students","Reading",1295349,12574,"1314","TFS",20.9,23.8,26.1,
"2020-21","774","Dublin City","0211","Dublin High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","625","Savannah-Chatham County","0115","Woodville-Tompkins Technical and Career High School","All Students","English",1295349,12575,"76","TFS",19.6,22.5,21.9,
"2020-21","625","Savannah-Chatham County","0115","Woodville-Tompkins Technical and Career High School","All Students","Writing Subscore",463733,2516,"19","TFS",6.4,6.9,6.6,
"2020-21","625","Savannah-Chatham County","0101","Johnson High School","All Students","Composite",1295349,12574,"76","TFS",20.3,22.9,22,
"2020-21","721","Richmond County","5566","Laney High School","All Students","Mathematics",1295349,12574,"67","TFS",19.9,22,20.4,
"2020-21","721","Richmond County","5566","Laney High School","All Students","Composite",1295349,12574,"67","TFS",20.3,22.9,21.1,
"2020-21","680","Jeff Davis County","0199","Jeff Davis High School","All Students","Composite",1295349,12574,"TFS","TFS",20.3,22.9,,
"2020-21","680","Jeff Davis County","0199","Jeff Davis High School","All Students","Reading",1295349,12574,"TFS","TFS",20.9,23.8,,
"2020-21","766","Carrollton City","1050","Carrollton High School","All Students","Mathematics",1295349,12574,"53","53",19.9,22,21.5,21.5
"2020-21","625","Savannah-Chatham County","0411","Islands High School","All Students","Composite",1295349,12574,"76","12",20.3,22.9,22,22
"2020-21","639","Crawford County","0193","Crawford County High School","All Students","Mathematics",1295349,12574,"TFS","TFS",19.9,22,,
"2020-21","678","Jackson County","0107","East Jackson Comprehensive High School","All Students","Reading",1295349,12574,"42","14",20.9,23.8,23.2,22.7
"2020-21","710","Paulding County","0292","East Paulding High School","All Students","Reading",1295349,12574,"164","25",20.9,23.8,21.8,21.2
"2020-21","627","Chattooga County","1050","Chattooga High School","All Students","Composite",1295349,12574,"13","13",20.3,22.9,20.5,20.5
"2020-21","627","Chattooga County","1050","Chattooga High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","660","Fulton County","1110","Langston Hughes High School","All Students","English",1295349,12575,"1314","27",19.6,22.5,25.5,17
"2020-21","660","Fulton County","3066","Riverwood International Charter School","All Students","Writing Subscore",463733,2516,"232","TFS",6.4,6.9,7.5,
"2020-21","765","Calhoun City","3050","Calhoun High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","736","Thomas County","0191","Thomas County Central High School","All Students","Mathematics",1295349,12574,"33","32",19.9,22,20.5,20.7
"2020-21","736","Thomas County","0191","Thomas County Central High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","713","Pierce County","0182","Pierce County High School","All Students","Composite",1295349,12574,"13","13",20.3,22.9,21,21
"2020-21","721","Richmond County","2574","Westside High School","All Students","Science",1295349,12574,"67","TFS",20.4,22.7,21.1,
