SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,2018-19 5 year grad rate PROGRAM_TOTAL,2018-19 5 year grad rate PROGRAM_PERCENT,2018-19 5 year grad rate TOTAL_COUNT,2019-20 5 year grad rate PROGRAM_TOTAL,2019-20 5 year grad rate PROGRAM_PERCENT,2019-20 5 year grad rate TOTAL_COUNT,2020-21 5 year grad rate PROGRAM_TOTAL,2020-21 5 year grad rate PROGRAM_PERCENT,2020-21 5 year grad rate TOTAL_COUNT,2018-19 Attendance STUDENT_COUNT_ALL,2018-19 Attendance FIVE_OR_FEWER_PERCENT_ALL,2018-19 Attendance SIX_TO_FIFTEEN_PERCENT_ALL,2018-19 Attendance OVER_15_PERCENT_ALL,2018-19 Attendance CHRONIC_ABSENT_PERC_ALL,2019-20 Attendance STUDENT_COUNT_ALL,2019-20 Attendance FIVE_OR_FEWER_PERCENT_ALL,2019-20 Attendance SIX_TO_FIFTEEN_PERCENT_ALL,2019-20 Attendance OVER_15_PERCENT_ALL,2019-20 Attendance CHRONIC_ABSENT_PERC_ALL,2020-21 Attendance  STUDENT_COUNT_ALL,2020-21 Attendance FIVE_OR_FEWER_PERCENT_ALL,2020-21 Attendance SIX_TO_FIFTEEN_PERCENT_ALL,2020-21 Attendance OVER_15_PERCENT_ALL,2020-21 Attendance CHRONIC_ABSENT_PERC_ALL,2018-19 Completers PROGRAM_TOTAL,2019-20 Completers PROGRAM_TOTAL,2021-22 Completers PROGRAM_TOTAL,2018-19_Debt Services_x,2018-19_General Administration_x,2018-19_Instruction_x,2018-19_Instructional Support_x,2018-19_Maintenance and Operations_x,2018-19_Media_x,2018-19_Pupil Services_x,2018-19_Renovation and Capital Projects_x,2018-19_School Administration_x,2018-19_School food Services_x,2018-19_Transportation_x,2018-19_Debt Services_y,2018-19_General Administration_y,2018-19_Instruction_y,2018-19_Instructional Support_y,2018-19_Maintenance and Operations_y,2018-19_Media_y,2018-19_Pupil Services_y,2018-19_Renovation and Capital Projects_y,2018-19_School Administration_y,2018-19_School food Services_y,2018-19_Transportation_y,2019-20_Debt Services_x,2019-20_General Administration_x,2019-20_Instruction_x,2019-20_Instructional Support_x,2019-20_Maintenance and Operations_x,2019-20_Media_x,2019-20_Pupil Services_x,2019-20_Renovation and Capital Projects_x,2019-20_School Administration_x,2019-20_School food Services_x,2019-20_Transportation_x,2019-20_Debt Services_y,2019-20_General Administration_y,2019-20_Instruction_y,2019-20_Instructional Support_y,2019-20_Maintenance and Operations_y,2019-20_Media_y,2019-20_Pupil Services_y,2019-20_Renovation and Capital Projects_y,2019-20_School Administration_y,2019-20_School food Services_y,2019-20_Transportation_y,2020-21_Debt Services_x,2020-21_General Administration_x,2020-21_Instruction_x,2020-21_Instructional Support_x,2020-21_Maintenance and Operations_x,2020-21_Media_x,2020-21_Pupil Services_x,2020-21_Renovation and Capital Projects_x,2020-21_School Administration_x,2020-21_School food Services_x,2020-21_Transportation_x,2020-21_Debt Services_y,2020-21_General Administration_y,2020-21_Instruction_y,2020-21_Instructional Support_y,2020-21_Maintenance and Operations_y,2020-21_Media_y,2020-21_Pupil Services_y,2020-21_Renovation and Capital Projects_y,2020-21_School Administration_y,2020-21_School food Services_y,2020-21_Transportation_y,2018-19 SAT DSTRCT_AVG_SCORE_VAL,2019-20 SAT_DSTRCT_AVG_SCORE_VAL,2020-21 DSTRCT_AVG_SCORE_VAL
677,Irwin County,99,95.19,104,118,93.65,126,114,92.68,123,1736,40.3,43.5,16.2,16,1691,68.4,24.7,6.9,7,1670,48,36.6,15.4,14.1,99,116,105,141258.32,886814.5,11368775.52,505298.93,1505411.28,203531.26,563894.78,0,964922.59,21556.85,894841.53,86.56,543.39,6966.16,309.62,922.43,124.71,345.52,0,591.25,13.21,548.31,191388.27,933143.03,11590858.16,711169.73,1546649.99,227772.09,636658.6,0,973539.52,19957.72,798952.27,117.7,573.89,7128.45,437.37,951.2,140.08,391.55,0,598.73,12.27,491.36,0,834165.44,9608700.24,626695.42,1171233.78,216574.44,670116.28,0,989600.83,22454.48,732812.94,0,528.29,6085.31,396.89,741.76,137.16,424.39,0,626.73,14.22,464.1,962,938,982
678,Jackson County,437,97.11,450,464,93.36,497,486,94.55,514,8250,53.1,38.1,8.8,9.2,8478,60.3,33.4,6.3,6.5,8910,52.8,33.2,14,14.3,438,465,541,0,1938612.17,48680094.39,4497680.15,6417040.44,1059368.2,2196448.66,0,4467980.5,31377.62,6096342.55,0,250.89,6300,582.07,830.47,137.1,284.26,0,578.23,4.06,788.97,0,2377735.03,54524476.52,5135917.77,6852763.96,1183242.49,2281305.61,0,4783906.54,28438.6,6102714.68,0,291.53,6685.2,629.71,840.21,145.08,279.71,0,586.55,3.49,748.25,0,2294037.07,57509460.24,5126376.04,7445976.13,1191258.76,2689804.58,0,4914834.63,29759.37,5928228.85,0,272.61,6834.16,609.2,884.85,141.56,319.64,0,584.06,3.54,704.48,1052,1038,1055
679,Jasper County,157,85.79,183,157,95.15,165,144,88.89,162,2424,57.4,35.1,7.5,7.2,2442,62.3,33,4.8,4.6,2397,53.3,35.7,11.1,10.7,163,152,124,0,719728.19,13394402.53,753059.56,1714151.26,437036.39,946636.38,0,1498047.9,29331.35,2157024.41,0,315.26,5867.02,329.86,750.83,191.43,414.65,0,656.18,12.85,944.82,0,726527.38,14594132.26,668234.02,1986554.34,290101.62,1141149.58,0,1598265.51,52987.27,1991754.11,0,315.06,6328.77,289.78,861.47,125.8,494.86,0,693.09,22.98,863.73,0,736309.5,14175099.09,755072.04,2096869.68,310428.12,1155035.91,0,1594367.22,32107.7,1969190.7,0,322.66,6211.7,330.88,918.87,136.03,506.15,0,698.67,14.07,862.92,998,958,1053
680,Jeff Davis County,204,89.08,229,187,93.03,201,162,93.64,173,3095,45,39.3,15.7,16,3053,59.9,32.6,7.5,14.6,3052,35.1,39.1,25.9,26.5,208,187,186,0,1134810.16,16360543.96,850870.63,2366676.64,423547.48,1206786.01,1939,1426913.38,24891.91,1894163.22,0,380.17,5480.92,285.05,792.86,141.89,404.28,0.65,478.03,8.34,634.56,0,1118364.36,17112376.4,1059774.81,2105753.64,455237.12,1342829.79,0,1548683.34,26245.64,1885239.8,0,378.08,5785.12,358.27,711.88,153.9,453.97,0,523.56,8.87,637.34,24825.17,1159934.52,16439968.1,731329.69,2094231.44,400382.39,1395290.72,10850,1439256.42,22242.39,1916378.5,8.4,392.4,5561.56,247.41,708.47,135.45,472.02,3.67,486.89,7.52,648.3,969,995,981
779,Jefferson City,233,96.68,241,288,98.97,291,241,98.77,244,3874,50,41,9,7.9,4012,63.3,31.8,5,4.1,4011,29,41.1,29.9,24.1,236,288,287,0,981288.91,21642811.75,965879.56,2097078.96,511018.08,951497.13,0,1959466.14,28716.59,1190523.38,0,261.12,5759.13,257.02,558.03,135.98,253.19,0,521.41,7.64,316.8,0,1005835.25,23739079.12,1103370.85,2021472.76,557154.51,1178956.56,0,2166791.32,29117.33,929545.61,0,256.85,6062.07,281.76,516.21,142.28,301.06,0,553.32,7.44,237.37,20822.69,948209.69,23741987.54,1036731.69,1917883.57,535539.51,1322526.61,0,2144089.29,29470.72,926462.45,5.38,244.95,6133.3,267.82,495.45,138.35,341.65,0,553.89,7.61,239.33,1103,1110,1134
681,Jefferson County,173,88.27,196,179,90.4,198,186,90.73,205,2507,44.6,40.6,14.8,13,2374,55.1,35,10,8.9,2313,58.3,30.5,11.2,10.3,173,180,165,25590.48,645864.45,14858725.68,470002.04,2376642.18,592502.67,690605.91,0,1585525.93,0,1599197.47,10.81,272.86,6277.45,198.56,1004.07,250.32,291.76,0,669.85,0,675.62,0,709010.01,15945676.78,697508.7,2477236.69,551445.79,802429.61,60000,1736292.85,0,1516024.45,0,315.26,7090.12,310.14,1101.48,245.2,356.79,26.68,772.03,0,674.09,2132.54,559348.81,15271798.94,483128.62,2041974.7,533517.55,859803.27,0,1750186.6,0,1238564.82,0.98,257.88,7040.94,222.74,941.44,245.97,396.41,0,806.91,0,571.03,906,890,910
682,Jenkins County,60,84.51,71,58,79.45,73,69,84.15,82,1173,38.6,43,18.4,16.5,1121,57.9,34.1,8,6.8,1156,41,39.2,19.8,23,61,58,62,0,527517.52,7531291.74,708677.28,971118.89,121010.69,310113.38,0,964635.78,12614.02,1027258.16,0,479.13,6840.41,643.67,882.03,109.91,281.67,0,876.15,11.46,933.02,0,547070.08,7569820.22,775708.33,948545.75,118577.01,302669.59,0,1013497.08,13330.06,886156.71,0,510.33,7061.4,723.61,884.84,110.61,282.34,0,945.43,12.43,826.64,0,623199.38,7538426.65,677648.87,776690.48,118457.3,344095.3,15311.25,1006496.64,14027.2,934670.04,0,585.71,7084.99,636.89,729.97,111.33,323.4,14.39,945.96,13.18,878.45,999,953,
683,Johnson County,83,89.25,93,84,91.3,92,86,89.58,96,1129,47.5,41.1,11.4,10.5,1125,56.7,34.8,8.5,8.2,1065,44.9,37.6,17.6,17.5,80,85,58,0,448135.58,6228683.43,452670.55,913412.15,232693.21,176465.41,0,897476.65,10803.17,824040.23,0,413.03,5740.72,417.21,841.85,214.46,162.64,0,827.17,9.96,759.48,0,525275.29,6620468.41,502948.06,1013499.91,246363.06,174301.25,26543.72,957350.47,11194.36,757475.45,0,501.22,6317.24,479.91,967.08,235.08,166.32,25.33,913.5,10.68,722.78,0,522618.93,4609966.89,550304.94,958617.11,233258.49,193991.04,699122.32,950860.49,11137,736101.06,0,509.38,4493.15,536.36,934.32,227.35,189.08,681.41,926.76,10.85,717.45,950,932,1042
684,Jones County,333,84.09,396,341,89.27,382,335,89.1,376,5321,56.5,33.1,10.4,9,5278,61.5,30.8,7.8,7.5,5175,52.4,34.2,13.4,13.3,336,343,369,0,984257.12,31537744.2,1696070.19,4350907.34,825226.69,1339360.32,0,3227769.55,42759.82,3015324.61,0,194.56,6233.99,335.26,860.03,163.12,264.75,0,638.03,8.45,596.03,0,1013456.96,33455162.89,1906076.57,4540960.02,753711.39,1588778.87,0,3402638.23,40624.81,2848125.22,0,200.09,6605.17,376.32,896.54,148.81,313.68,0,671.79,8.02,562.31,0,1155196.91,33466384.43,1923561.61,4390299.26,865015.26,1925458.17,0,3404229.08,288214.67,3179659.93,0,235.13,6811.8,391.52,893.61,176.07,391.91,0,692.9,58.66,647.19,1031,1031,1058
685,Lamar County,170,86.29,197,163,89.07,183,165,90.66,182,2759,49.8,40.5,9.7,9.2,2739,60.6,33.6,5.8,6.2,2806,64.8,28.2,7,7.1,168,164,189,0,1128114.9,14643130.48,1017618.86,1834493.84,643189.47,746260.46,0,1595243.95,12131.9,1354342.48,0,443.44,5755.95,400.01,721.11,252.83,293.34,0,627.06,4.77,532.37,0,1049521.59,16102181.14,929369.13,2458983.29,415754.79,670791.16,0,1563767.03,11243.91,1236553.39,0,407.74,6255.7,361.06,955.32,161.52,260.6,0,607.52,4.37,480.4,0,1031065.35,15230841.08,985440.96,1908835,396215.41,665103.1,0,1253735.86,10850.56,1224202.24,0,399.17,5896.57,381.51,739,153.39,257.49,0,485.38,4.2,473.95,950,976,1003
686,Lanier County,87,86.14,101,93,92.08,101,81,88.04,92,1781,50.3,38.5,11.2,11.8,1758,62.9,32.3,4.8,4.4,1783,49.3,38.1,12.6,14.1,89,98,114,0,716927.28,9825455.89,647972.35,1512418.38,246996.73,1013553.57,0,1128063.81,16023.39,865032.41,0,434.76,5958.43,392.95,917.17,149.79,614.65,0,684.09,9.72,524.58,0,806679.41,9948180.16,607516.75,1678024.17,290543.83,1102242.92,0,1210711.58,16328.68,784760.55,0,495.2,6106.92,372.94,1030.09,178.36,676.64,0,743.22,10.02,481.74,0,634545.15,9278407.95,666999.48,1614557.75,258971.69,938522.49,0,1218476.48,12734.84,1043620.06,0,385.04,5630.1,404.73,979.71,157.14,569.49,0,739.37,7.73,633.26,965,1015,1022
687,Laurens County,392,88.49,443,407,91.05,447,409,90.09,454,6594,47.1,41.1,11.8,11.8,6579,65.1,29.3,5.6,6.2,6435,46.6,37.1,16.3,15.8,402,413,432,83082.15,1931923.06,37824915.22,635504.7,3908609.23,998677.97,2809102.61,0,3615233.5,51464.19,3513027.4,13.16,306.07,5992.54,100.68,619.23,158.22,445.04,0,572.76,8.15,556.56,80687.28,2598871.48,40113880.65,1052401.27,4464669.49,1069081.11,3135518.38,96000,4221465.91,47284.04,3765749.56,12.82,412.85,6372.34,167.18,709.24,169.83,498.1,15.25,670.61,7.51,598.21,61578.82,2540872.09,39468492.31,972830.29,3307877.55,899107.94,3256195.04,0,4032794.3,45598.15,3312538.89,10.04,414.09,6432.28,158.54,539.09,146.53,530.67,0,657.24,7.43,539.85,1017,982,1038
688,Lee County,428,91.06,470,460,92.37,498,409,94.24,434,6593,52.8,39.3,7.9,7.7,6622,66.8,28.7,4.5,4.5,6448,54.9,34,11.1,11.3,426,461,431,0,953800.97,34755870.52,1796946.94,5566974.4,1127891.39,2829390.27,49420.7,3207303.5,32663.51,3054334.48,0,151.59,5523.82,285.59,884.77,179.26,449.68,7.85,509.74,5.19,485.43,0,957690.76,37562216.85,1652845.6,5679992.42,1208497.04,2446403.76,0,3453392.77,56437.3,3328019.82,0,148.83,5837.17,256.85,882.67,187.8,380.17,0,536.66,8.77,517.17,0,1050160.92,36240860.85,1597668.05,5654723.83,1210091.28,2709787.88,0,3430609,32014.07,3546327.62,0,170.23,5874.67,258.98,916.64,196.16,439.26,0,556.1,5.19,574.86,1041,1035,1049
689,Liberty County,598,89.92,665,593,95.03,624,590,93.06,634,11054,48.7,38.6,12.7,15.1,10828,59.8,32.5,7.7,9.2,11102,45.3,28.4,26.3,29,590,595,602,0,2798660.43,63097037.26,4992973.88,7881251.29,1951394.88,3377828.72,0,6762061.72,47887.07,6333353.39,0,287.72,6486.79,513.31,810.24,200.62,347.26,0,695.18,4.92,651.11,0,2562222.25,65212395.26,5251260.35,8633207.72,2081847.41,4344155.3,0,7116092.16,51003.01,7175923.49,0,265.57,6759.16,544.28,894.82,215.78,450.26,0,737.57,5.29,743.77,0,1856255.45,62926868.96,1796376.47,7433141.33,2116458.84,4422195.01,0,6926458.02,58153.91,6027812.38,0,190.91,6471.96,184.76,764.49,217.68,454.82,0,712.38,5.98,619.95,977,971,1017
690,Lincoln County,91,86.67,105,84,94.38,89,68,90.67,75,1117,47.6,40.6,11.7,11.5,1093,57,36.1,6.9,6.7,1103,35.1,36.8,28.1,24.9,94,87,73,0,486010.7,7356569.05,267201.74,1179294.63,261871.39,362040.26,0,1019440.02,11092.57,973629.36,0,451.68,6836.96,248.33,1096,243.37,336.47,0,947.43,10.31,904.86,0,542021.42,7834231.5,259586.67,1308262.8,263825.27,410674.78,0,943937.69,12674.01,1064612.63,0,519.68,7511.25,248.88,1254.33,252.95,393.74,0,905.02,12.15,1020.72,0,519852.01,7544859.55,282669.96,1209507.16,263018.61,472957.79,0,1030654.92,13089.17,975520.67,0,490.89,7124.51,266.92,1142.12,248.37,446.61,0,973.23,12.36,921.17,1016,1005,1075
691,Long County,191,88.43,216,216,88.89,243,226,95.76,236,4015,43.1,42.4,14.5,15.6,4101,58.2,34.7,7,7.9,4121,62.8,29,8.3,11.3,191,218,228,116174.8,1063437.74,18361220.64,1437625.56,2355927.83,452809.8,1317490.23,0,1745803.5,25755.41,2572449.02,31.94,292.39,5048.45,395.28,647.77,124.5,362.25,0,480.01,7.08,707.3,0,1021083.06,19941378.1,1919153.03,2259965.23,463225.8,1334177.68,0,1875743.52,30486.18,2368569.21,0,272.65,5324.8,512.46,603.46,123.69,356.26,0,500.87,8.14,632.46,0,918112.86,18810243.02,1699550.52,2184790.19,460376.36,1409118.29,0,1836799.79,29901.49,2271618.86,0,242.05,4959.2,448.08,576.01,121.38,371.5,0,484.26,7.88,598.9,951,960,975
692,Lowndes County,629,93.6,672,623,94.82,657,593,93.83,632,11221,56.9,36.8,6.2,7.6,11284,66.6,30,3.4,4,11089,56.7,34.1,9.3,10.3,627,629,667,0,2534981.91,59685785.91,3023336.44,7948039.7,1421022.3,3094495.61,74978.71,5170528.55,55476.54,5357331.63,0,244.29,5751.74,291.35,765.93,136.94,298.21,7.23,498.27,5.35,516.27,0,2601046.3,63179650.67,2893920.09,7660335.55,1507156.82,3314605.02,75176.79,5309868.98,50957.03,4877817.03,0,244.83,5946.88,272.39,721.04,141.86,311.99,7.08,499.8,4.8,459.13,0,2524959,58758316.11,4443954.73,7879457.05,1469337.27,3669295.18,117408.71,5173076.49,55572,3116592.9,0,242.69,5647.67,427.14,757.35,141.23,352.68,11.28,497.22,5.34,299.56,1058,1051,1104
693,Lumpkin County,262,97.04,270,238,96.75,246,248,98.41,252,4102,43.1,44,12.8,12.8,4071,52.5,38.4,9.1,9.9,4129,48.9,37.5,13.6,15.1,266,243,226,0,859528.33,24073144.98,1889037.09,3220751.22,681660.03,1152764.18,0,2561064.42,118875.16,2982326.03,0,222.91,6243.04,489.9,835.26,176.78,298.95,0,664.18,30.83,773.42,23682.77,808088.56,24865585.23,2096302.71,3504330.68,648512.55,2159290.97,0,2782516.36,144507.75,2341941.53,6.13,209.13,6435.19,542.52,906.92,167.83,558.82,0,720.11,37.4,606.09,5926.67,1052608.06,23899554.96,1749912.31,2364928.7,645855.97,2316499.42,0,2559048.91,144246.48,2050770.46,1.58,281,6380.02,467.14,631.32,172.41,618.39,0,683.14,38.51,547.46,1089,1047,1069
694,Macon County,109,87.2,125,82,77.36,106,68,79.07,86,1322,38.6,39,22.4,20.5,1202,52.9,34.6,12.5,12.6,1169,65.2,23.1,11.7,13.6,105,87,81,0,1274617.13,7005959.97,677149.25,1921655.27,234500.82,505690.03,0,1084721.78,14184.07,694617.71,0,1037.12,5700.54,550.98,1563.59,190.81,411.46,0,882.61,11.54,565.19,0,1196568.25,6318267.44,669854.85,1770406.94,238934.77,604147.66,0,1024540.46,13218.12,708359,0,1064.56,5621.23,595.96,1575.1,212.58,537.5,0,911.51,11.76,630.21,0,975422.19,5417453.88,601744.47,1438307.41,231913.5,544897.28,0,750688.46,11130.82,578798.85,0,883.53,4907.11,545.06,1302.81,210.07,493.57,0,679.97,10.08,524.27,937,,874
695,Madison County,319,94.94,336,293,96.07,305,302,96.18,314,5112,47.5,40.6,11.9,11.6,5142,52.6,38.2,9.2,8.7,5109,43.1,37.9,18.9,18.9,326,297,266,0,1877572.86,32553533.62,2036825.04,3597058.41,918981.08,3083996.37,56607,3472870.35,68714.5,2664641.46,0,383.65,6651.72,416.19,734.99,187.78,630.16,11.57,709.62,14.04,544.47,0,1809422.99,34963856.1,1821220.11,3794862.36,935689.78,3415260.01,-22000,3729876.77,40051.68,2631080.83,0,369.27,7135.48,371.68,774.46,190.96,696.99,-4.49,761.2,8.17,536.96,0,1756543.92,33551062.19,1758344.29,1556757.19,794327.9,2952521.55,3628.97,3470445.93,39256.7,2308301.12,0,358.55,6848.55,358.92,317.77,162.14,602.68,0.74,708.4,8.01,471.18,1065,1021,1068
781,Marietta City,540,81.94,659,540,85.04,635,567,87.77,646,9721,56.7,33.4,9.9,12,9610,65,28.5,6.5,8.3,9342,53.4,27.3,19.3,21,530,544,536,0,2746878.66,65392537.15,6398630.44,7115236.31,1383210.38,6157814.11,0,6718733.7,38118.54,4834258.03,0,303.66,7228.89,707.34,786.56,152.91,680.72,0,742.73,4.21,534.41,0,3068455.08,68820607.79,7145484.08,7470474.18,1455484.77,6758074.04,0,7332417.57,37099.5,4840304.09,0,334.62,7504.97,779.22,814.66,158.72,736.98,0,799.61,4.05,527.84,0,3052118.03,68464363.26,6520450.83,5299057.42,1351132.13,7031386.92,0,7570722.87,29858.69,4172429.88,0,346.32,7768.56,739.87,601.28,153.31,797.84,0,859.04,3.39,473.44,1040,1046,1052
696,Marion County,117,87.97,133,110,94.83,116,76,88.37,86,1382,57.3,32.6,10.1,11.6,1375,65.2,29.3,5.5,5.4,1302,65.7,27.3,7,7.1,102,110,85,0,626537.38,6750583.51,981494.73,1404372.71,203959.04,362824.57,0,874102.96,3991.31,1204230.35,0,482.32,5196.75,755.58,1081.12,157.01,279.31,0,672.9,3.07,927.04,0,562349.3,6784914.36,1065974.87,1414946.42,208664.93,350728.23,60000,860531.3,4859.63,1080250.45,0,429.93,5187.24,814.97,1081.76,159.53,268.14,45.87,657.9,3.72,825.88,0,555841.17,6416147.81,739265.66,1398610.02,218148.01,381180.32,0,896865.37,5427.67,1107357.08,0,451.17,5207.91,600.05,1135.24,177.07,309.4,0,727.98,4.41,898.83,973,985,1038
697,McDuffie County,245,83.9,292,226,83.39,271,199,85.78,232,3888,52.5,33.4,14.1,13.2,3674,58,31.6,10.3,9.7,3515,63.4,25.2,11.4,10.8,250,226,193,0,1009397.37,19888154.41,1580167.11,3274852.28,813131.76,1489802.33,0,2495402.56,17997.35,2406698.14,0,274.59,5410.27,429.86,890.87,221.2,405.28,0,678.84,4.9,654.71,0,1191688.49,20697455.56,1538943.53,3336552.36,819757.84,1456639.65,0,2622794.78,18217.85,1997057.3,0,339.32,5893.35,438.2,950.04,233.42,414.76,0,746.81,5.19,568.64,0,984028.68,20373559.45,1611466.8,2875297.19,790482.58,1589826.35,0,2587974.39,20659.78,1734889.13,0,294.8,6103.52,482.76,861.38,236.81,476.28,0,775.31,6.19,519.74,948,999,1022
698,McIntosh County,75,78.95,95,86,100,86,80,100,80,1371,27.6,48.9,23.6,22,1378,46.6,41.8,11.6,11,1321,39.7,39.1,21.2,21.1,76,88,71,0,637973.99,7350902.99,716583.16,2116369.13,264642.47,502372.38,0,1004429.24,12916.42,824251.09,0,506.73,5838.68,569.17,1680.99,210.2,399.02,0,797.8,10.26,654.69,0,694416.87,7646111.39,684666.77,2197423.52,316737.35,564941.49,0,1069443.59,64524.71,875990.25,0,548.51,6039.58,540.81,1735.72,250.19,446.24,0,844.74,50.97,691.94,0,612905.98,7471413.33,691519.87,1368127.94,344597.94,567701.7,0,1006414.35,47023.9,881918.3,0,506.53,6174.72,571.5,1130.68,284.79,469.17,0,831.75,38.86,728.86,957,942,
699,Meriwether County,134,84.81,158,152,78.76,193,130,84.97,153,2629,44.8,40.9,14.4,15.5,2557,58,33.6,8.5,9.7,2436,52.5,32.1,15.5,18.7,128,156,143,0,1317730.09,14149905.34,685540.13,2740361.02,271493.35,1660019.97,0,2290768.97,23048.2,2527441.91,0,550.89,5915.51,286.6,1145.64,113.5,693.99,0,957.68,9.64,1056.62,0,1147190.68,14071217.51,756889.41,2915351.57,285363.2,1539868.57,0,2156894.13,25926.93,2086428.33,0,496.62,6091.44,327.66,1262.06,123.53,666.61,0,933.72,11.22,903.22,0,1309872.23,13143414.9,1265667.9,2935655.32,265429.69,1942910.03,0,1941277.84,23629.1,2289159.65,0,593.51,5955.33,573.48,1330.16,120.27,880.34,0,879.6,10.71,1037.23,918,1053,
700,Miller County,64,84.21,76,57,81.43,70,72,96,75,933,39.2,41.2,19.6,21.2,863,47.6,37.7,14.7,14.3,803,36.2,35,28.8,30.5,63,57,50,0,742410.65,4839451.59,8543.88,946442.22,108935.86,224146.09,0,726968.99,6679.8,765507.65,0,860.27,5607.71,9.9,1096.69,126.23,259.73,0,842.37,7.74,887.03,0,837111.97,5025173.71,51086.82,1204131.93,114740.18,241704.44,0,670057.89,7053.8,803373,0,1013.45,6083.75,61.85,1457.79,138.91,292.62,0,811.21,8.54,972.61,0,746099.34,4534077.71,335773.61,1050543.63,114790.52,252107.6,0,638773.03,8025.26,820113.51,0,1005.52,6110.62,452.53,1415.83,154.7,339.77,0,860.88,10.82,1105.27,951,1011,940
701,Mitchell County,125,95.42,131,74,53.62,138,81,92.05,88,2280,77,20,2.9,3.2,1468,83.7,14.4,1.9,1.9,1551,92.2,6.2,1.6,1.6,116,70,57,0,696350.97,8728921.37,1339546.21,1803363.58,303782.44,851334.47,0,1217138.57,24747.55,1368168.52,0,318.84,3996.76,613.35,825.72,139.09,389.81,0,557.3,11.33,626.45,0,670804.69,9343294.04,1940918.68,1936713.96,323540.04,684740.16,0,1472760.87,44955.82,1363517.12,0,525.3,7316.6,1519.9,1516.61,253.36,536.21,0,1153.3,35.2,1067.75,0,567543.79,7490377.81,1144270.41,1176903.72,174814.37,393864.11,0,1169628.24,23098.38,962478.68,0,454.04,5992.3,915.42,941.52,139.85,315.09,0,935.7,18.48,769.98,966,969,1024
702,Monroe County,263,86.8,303,280,92.11,304,292,93.59,312,4074,59,33.5,7.6,7.5,4158,64,30.5,5.5,5,4178,56.2,32.2,11.6,11.8,269,278,252,0,1830264.93,26530081.02,1070988.88,4394131.61,772294.67,1371026.19,50142.8,2386322.67,25181.2,4352235.11,0,474.04,6871.3,277.39,1138.08,200.02,355.1,12.99,618.06,6.52,1127.23,0,1878367.56,28532416.73,1094591.31,4378367.41,707675.05,1631322.21,0,2444865.37,20821.39,3948546.51,0,473.5,7192.44,275.92,1103.7,178.39,411.22,0,616.3,5.25,995.35,0,1780475.36,29677738.32,1022496.99,4355395.64,723478.5,1538290.74,0,1933390.11,19898.5,3668361.07,0,443.9,7399.09,254.92,1085.86,180.37,383.52,0,482.02,4.96,914.58,1061,1016,1078
703,Montgomery County,71,82.56,86,50,86.21,58,49,100,49,919,50.6,38,11.4,9.8,911,61.4,32.4,6.3,6.5,957,49.1,37.4,13.5,14.9,72,50,68,0,365093.5,5264508.53,386911.29,893678.09,192017.63,332908.75,0,745340.23,6531.02,592429.91,0,431.04,6215.48,456.8,1055.11,226.7,393.04,0,879.98,7.71,699.44,0,332814.61,5893576.25,484887.99,791927.72,105031.81,444610.1,0,487594.78,6519.73,592059.66,0,396.21,7016.16,577.25,942.77,125.04,529.3,0,580.47,7.76,704.83,0,356002.94,4511966.74,409090.48,610714.92,111851.23,356690.11,0,500672.73,6908.95,451875.97,0,406.86,5156.53,467.53,697.96,127.83,407.65,0,572.2,7.9,516.43,955,,
704,Morgan County,200,93.02,215,208,93.27,223,202,95.73,211,3161,53,36.9,10.2,8.7,3265,66.1,29.2,4.6,4.5,3303,50.8,33.6,15.7,15.1,200,208,209,267836.49,1369443.47,22885036.02,1443337.89,2310097.9,525161.97,1580681.95,2477240.83,2074717.31,60756.56,2162321.95,88.66,453.31,7575.32,477.77,764.68,173.84,523.23,820.01,686.77,20.11,715.76,265473.35,1461484.65,22798574.69,1551775.13,2315120.9,541401.11,1405690.74,565841.17,2134419.38,54314.38,1991833.64,84.28,463.96,7237.64,492.63,734.96,171.87,446.25,179.63,677.59,17.24,632.33,238069.85,1422000.31,22854464.9,1537192.88,2036539.17,545827.58,1682725.65,0,2109729.26,60311.97,1422295.41,74.37,444.24,7139.79,480.22,636.22,170.52,525.69,0,659.08,18.84,444.33,1012,1004,1048
705,Murray County,421,95.9,439,427,96.39,443,435,97.75,445,7580,46.8,39.4,13.9,18,7346,57.4,34.2,8.4,11.7,7060,45.6,34,20.4,23.7,418,424,389,0,880853.94,38592421.12,2566845.49,5057820.55,911758.67,1892563.71,0,3759607,25357.84,3088059.38,0,123.47,5409.65,359.8,708.97,127.8,265.29,0,527,3.55,432.87,0,932591.55,41382759.35,2618871.26,5111782.41,1031096.8,2006580.45,155916.58,3927194.29,24030.62,3007647.98,0,131.72,5845.02,369.9,722,145.64,283.42,22.02,554.69,3.39,424.81,0,892367.13,40229921.75,2409581.85,5226999.94,1021347.3,2181731.21,0,3833320.02,23727.9,3321824.79,0,132.16,5958.22,356.87,774.14,151.27,323.12,0,567.73,3.51,491.98,968,974,1025
